date,actual_kwh,actual_cost_gbp,actual_avg_ppkwh,actual_peak_kwh,actual_starts,same_kwh_baseline_cost_gbp,same_kwh_saving_gbp,same_kwh_peak_kwh,same_kwh_expected_starts,uniform_same_kwh_baseline_cost_gbp,uniform_same_kwh_saving_gbp,uniform_same_kwh_peak_kwh,thermostat_baseline_kwh,thermostat_baseline_cost_gbp,thermostat_saving_gbp,thermostat_peak_kwh,thermostat_expected_starts,uniform_thermostat_baseline_cost_gbp,uniform_thermostat_saving_gbp,uniform_thermostat_peak_kwh
2026-01-17,5.823,1.208385656667049,20.751943270943652,0.0,35.0,1.2693106704786683,0.06092501381161938,0.0,41.4012006477518,1.3329611268750003,0.12457547020795133,0.727875,10.26731093179258,2.238091589017105,1.0297059323500561,0.0,73,2.3503222307433007,1.1419365740762517,1.2834138664740724
2026-01-18,7.665689068207418,1.5328671241323155,19.99646881700054,0.0,30.0,1.585140813689524,0.05227368955720834,0.0,54.50261569914697,1.7109267028837187,0.17805957875140307,0.9582111335259273,10.26731093179258,2.1231142380042933,0.5902471138719778,0.0,73,2.291590003678781,0.7587228795464657,1.2834138664740724
2026-01-19,10.267310931792586,2.41411207294292,23.51260314390261,0.0,73.0,2.4141120729429204,5.684341886080802e-16,0.0,73.00000000000006,2.5949986673172516,0.18088659437433166,1.283413866474073,10.26731093179258,2.414112072942919,-8.526512829121202e-16,0.0,73,2.5949986673172507,0.18088659437433108,1.2834138664740724
2026-01-20,6.9579999999999975,1.2430002417697674,17.864332304825638,0.0,7.0,1.3639736169137433,0.1209733751439758,0.0,49.47098645149526,1.4685772237499992,0.22557698198023174,0.8697499999999997,10.26731093179258,2.01269635349456,0.7696961117247922,0.0,73,2.1670507306108036,0.924050488841036,1.2834138664740724
2026-01-21,2.705,0.4749953580165362,17.55990232963165,0.0,6.0,0.5085658889571281,0.0335705309405919,0.0,19.232397003635345,0.55912688125,0.08413152323346373,0.33812499999999995,10.26731093179258,1.9303527213406024,1.4553573633240662,0.0,73,2.122266003740191,1.6472706457236546,1.2834138664740724
2026-01-22,8.518721142744667,1.2641178348131386,14.839291175645284,0.028336259026513294,17.0,1.6152699846045937,0.3511521497914552,0.0,60.56762550111925,1.7195917119747952,0.4554738771616567,1.0648401428430831,10.26731093179258,1.9468273339187838,0.6827094991056453,0.0,73,2.072562593226316,0.8084447584131778,1.2834138664740724
2026-01-23,6.444699202380028,1.1042748585070503,17.134622172889642,0.003866712884807911,7.0,1.2842453302033183,0.17997047169626812,0.0,45.8214468130073,1.3769724176120164,0.2726975591049661,0.8055874002975034,10.26731093179258,2.0459831721906587,0.9417083136836085,0.0,73,2.1937104451521368,1.0894355866450864,1.2834138664740724
2026-01-24,2.904053030458324,0.5224884991144011,17.991699656804848,0.02454838085829451,11.0,0.5651641261170877,0.04267562700268655,0.0,20.647652791639487,0.6065350708420932,0.08404657172769213,0.36300662880729045,10.26731093179258,1.9981438870016697,1.4756553878872685,0.0,73,2.144411310006201,1.6219228108918,1.2834138664740724
2026-01-25,4.436241276315878,0.8156734520582296,18.386589034571493,0.005435219358975672,10.0,0.874884801796704,0.05921134973847444,0.0,31.541424558233242,0.93198913486022,0.11631568280199034,0.5545301595394847,10.26731093179258,2.0248480030838794,1.2091745510256495,0.0,73,2.1570112256403102,1.3413377735820804,1.2834138664740724
2026-01-26,3.4778032205846228,0.6582953352306464,18.928481385441533,0.051134139965869074,6.0,0.7781825755874489,0.1198872403568025,0.0,24.72698419179484,0.8126995774672529,0.15440424223660643,0.4347254025730778,10.26731093179258,2.297381984687568,1.6390866494569218,0.0,73,2.3992844697492863,1.7409891345186401,1.2834138664740724
2026-01-27,6.47921175524833,1.1205832455783198,17.295055138005303,0.028641087032963784,6.0,1.337012000969818,0.21642875539149828,0.0,46.06682911185097,1.4072928922546313,0.28670964667631155,0.8099014694060414,10.26731093179258,2.118701850171147,0.9981186045928271,0.0,73,2.230072768524013,1.1094895229456931,1.2834138664740724
2026-01-28,2.044281823703971,0.4089794413703409,20.006020531421825,0.012962463648018637,6.0,0.47352943607521447,0.0645499947048735,0.0,14.53472814077281,0.4923301411452568,0.08335069977491585,0.2555352279629964,10.26731093179258,2.3782796966474735,1.9693002552771324,0.0,73,2.4727053685156024,2.0637259271452613,1.2834138664740724
2026-01-29,6.8582229387720774,1.3513568940105356,19.70418439404782,0.018768049493014784,10.0,1.505723194284053,0.15436630027351753,0.0,48.76157718961304,1.5991318426334846,0.24777494862294902,0.8572778673465096,10.26731093179258,2.254188636173771,0.9028317421632357,0.0,73,2.3940288899660755,1.04267199595554,1.2834138664740724
2026-01-30,8.080949662585601,1.433310382059911,17.736905214198615,0.0017611694826364227,8.0,1.6674571049573002,0.23414672289738916,0.0,57.45509503779643,1.7764755690745055,0.3431651870145947,1.0101187078232001,10.26731093179258,2.1186000750987763,0.6852896930388656,0.0,73,2.2571142986906216,0.8238039166307106,1.2834138664740724
